CityName, Population, Latitude, Longitude
Chemainus 13,818,49.019792,-123.788986
Kil-pah-las 3,0,48.738593,-123.610637
Penelakut Island 7,513,48.958964,-123.648092
Shingle Point 4,0,49.041625,-123.637723
Cowichan Lake,20,48.826643,-124.073085
Lyacksun 3,30,49.086655,-123.669946
Malachan 11,178,48.807223,-124.668803
Malahat 11,165,48.620814,-123.53113
Oyster Bay 12,105,49.017075,-123.860233
Portier Pass 5,0,49.015956,-123.597057
Theik 2,48,48.742337,-123.638148
Est-Patrolas 4,26,48.71394,-123.606333
Tzart-Lam 5,27,48.759535,-123.829179
Cowichan,2420,48.768141,-123.642475
Nanaimo,99863,49.179416,-123.95437
Lantzville,3817,49.239299,-124.096281
Nanaimo A,7481,49.088237,-123.823311
Nanaimo B,4500,49.146765,-123.703418
Nanaimo C,3344,49.121441,-124.296817
Parksville,13642,49.325116,-124.333371
Qualicum Beach,9303,49.348003,-124.429825
Nanaimo E,6765,49.298767,-124.171405
Nanaimo F,8216,49.283364,-124.470745
Nanaimo G,8109,49.343574,-124.369038
Nanaimo H,4291,49.399671,-124.674381
Nanaimo Town 1,386,49.150353,-123.928899
Nanoose,245,49.251779,-124.127606
Qualicum,82,49.396741,-124.615029
Nanaimo River,323,49.123351,-123.874657
Port Alberni,18259,49.24613,-124.802648
Ucluelet,2066,48.941678,-125.559002
Tofino,2516,49.117408,-125.888486
Alberni-Clayoquot B,531,49.356742,-124.920747
Alberni-Clayoquot D,1843,49.286044,-125.168168
Alberni-Clayoquot E,2946,49.299185,-124.857858
Alberni-Clayoquot F,1977,49.154234,-124.778703
Alberni-Clayoquot A,256,48.780379,-124.988285
Alberni-Clayoquot C,875,49.276653,-125.660394
Ahahswinis 1,150,49.26503,-124.823667
Alberni 2,0,49.214712,-124.809677
Anacla 12,104,48.801163,-125.120631
Clakamucus 2,0,48.979692,-125.574268
Elhlateese 2,10,49.02586,-125.039673
Hesquiat 1,,49.395083,-126.472604
Ittatsoo 1,321,48.940315,-125.527078
Marktosis 15,760,49.275906,-126.056007
Numukamis 1,0,48.901121,-124.987905
Macoah 1,27,48.995261,-125.38009
Opitsat 1,153,49.176044,-125.909911
Sachsa 4,0,48.836712,-125.105403
Tsahaheh 1,596,49.270046,-124.875681
Klehkoot 2,15,49.294578,-124.895125
Esowista 3,90,49.071584,-125.781413
Refuge Cove 6,,49.365654,-126.271808
Tin Wis 11,26,49.130415,-125.89746
Gold River,1246,49.757562,-126.057013
Zeballos,126,49.982691,-126.846086
Tahsis,393,49.918445,-126.664683
Campbell River,35519,50.008822,-125.262692
Sayward,334,50.377276,-125.955472
Strathcona D (Oyster Bay - Buttle Lake),4153,49.807237,-125.598142
Strathcona A,864,49.847954,-126.453849
Strathcona B,1059,50.060958,-124.984117
Strathcona C,2737,50.599655,-124.829055
Ahaminaquus 12,0,49.684134,-126.120139
Campbell River 11,506,50.036212,-125.248207
Chenahkint 12,0,49.87472,-126.977201
Houpsitas 6,157,50.030798,-127.378841
Quinsam 12,312,50.020928,-125.290828
Village Island 1,0,50.011065,-127.402085
Yuquot 1,0,49.597142,-126.619566
Cape Mudge 10,145,50.008531,-125.187611
Squirrel Cove 8,0,50.144878,-124.920602
Tork 7,60,50.127882,-124.934751
Oclucje 7,29,49.989622,-126.940552
Tsa Xana 18,205,49.814183,-126.078559
Ehatis 11,91,49.983714,-126.861841
Homalco 9,214,49.947119,-125.242596
Nenagwas 12,0,49.910222,-125.214135
Comox,14806,49.677705,-124.922079
Courtenay,28420,49.703234,-124.976392
Cumberland,4447,49.625938,-125.04155
Comox Valley A,7926,49.547244,-124.815221
Comox Valley B (Lazo North),7392,49.70479,-124.861333
Comox Valley C (Puntledge - Black Creek),9158,49.722558,-125.208479
Comox 1,291,49.679804,-124.955824
Pentledge 2,5,49.698837,-125.003468
Powell River,13943,49.862081,-124.543584
qathet A,1250,50.237753,-124.192612
qathet B,1664,49.895073,-124.489446
qathet C,2197,49.898704,-124.165556
qathet D,1126,49.644978,-124.444123
qathet E,498,49.482547,-124.285742
Sliammon 1,797,49.897882,-124.604901
Sechelt (Part),21,49.774484,-124.334715
Gibsons,4758,49.400712,-123.517292
Sechelt,10847,49.481566,-123.794408
Sunshine Coast A,3039,50.084815,-123.888327
Sunshine Coast B,2969,49.745027,-123.588401
Sunshine Coast D,3523,49.42299,-123.634
Sunshine Coast E,3883,49.385969,-123.540687
Sunshine Coast F,2407,49.520331,-123.395354
Chekwelp 26,0,49.40903,-123.499772
Sechelt (Part),744,50.097253,-123.733409
Squamish,23819,49.747567,-123.112552
Pemberton,3407,50.321691,-122.913419
Squamish-Lillooet C,2000,50.537355,-123.06174
Whistler,13982,50.091877,-122.993933
Squamish-Lillooet D,1057,49.967039,-123.149316
Lillooet,2302,50.679962,-121.903413
Squamish-Lillooet A,305,50.879236,-122.882915
Squamish-Lillooet B,373,50.513604,-122.013585
Cheakamus 11,95,49.795875,-123.178693
Kowtain 17,59,49.743638,-123.141263
Seaichem 16,15,49.754191,-123.141748
Stawamus 24,98,49.690625,-123.148959
Waiwakum 14,224,49.770982,-123.162548
Yekwaupsum 18,17,49.725864,-123.161777
Nesuch 3,95,50.309301,-122.624144
Bridge River 1,242,50.821381,-122.087889
Cayoosh Creek 1,66,50.671848,-121.928513
Chilhil 6,63,50.631458,-121.798384
Fountain 1,93,50.734145,-121.863935
Fountain 3,10,50.776874,-121.834241
Fountain 10,5,50.759316,-121.922018
Fountain 11,0,50.720789,-121.90937
Fountain 12,10,50.686409,-121.809049
Lillooet 1,285,50.678539,-121.9489
Fountain Creek 8,0,50.706632,-121.836164
McCartney's Flat 4,24,50.658567,-121.895417
Seton Lake 5,0,50.667866,-121.988249
Fountain 1D,25,50.744699,-121.864735
Necait 6,5,50.702647,-122.296935
Nesikep 6,5,50.543795,-121.774129
Pashilqua 2,57,50.649509,-121.914519
Pavilion 1,48,50.882932,-121.847112
Slosh 1,215,50.728412,-122.20064
Towinock 2,16,50.58397,-121.853651
Mission 5,19,50.704178,-122.279864
Fountain 3A,0,50.762479,-121.833129
Fountain 1B,63,50.740054,-121.880313
Mount Currie,1242,50.325123,-122.680195
Nequatque,155,50.546097,-122.477551
Merritt,7051,50.117573,-120.780989
Thompson-Nicola M (Beautiful Nicola Valley - North),1637,49.99052,-120.037236
Thompson-Nicola N (Beautiful Nicola Valley - South),717,49.84766,-120.875142
Lytton,210,50.220877,-121.568657
Ashcroft,1670,50.688728,-121.38115
Cache Creek,969,50.795581,-121.329488
Clinton,568,51.0929,-121.5794
Thompson-Nicola E (Bonaparte Plateau),1162,51.208484,-121.735123
Logan Lake,2255,50.493192,-121.006523
Thompson-Nicola I (Blue Sky Country),1038,50.487294,-121.454557
Thompson-Nicola J (Copper Desert Country),1796,50.762518,-120.739773
Kamloops,97902,50.673028,-120.427078
Thompson-Nicola P (Rivers and the Peaks),4098,50.819874,-119.935987
Sun Peaks Mountain,1404,50.897852,-119.898149
Chase,2399,50.821705,-119.690943
Thompson-Nicola L (Grasslands),3321,50.521662,-119.820808
Clearwater,2388,51.646175,-120.020893
Thompson-Nicola A (Wells Gray Country),1573,52.271008,-119.989054
Thompson-Nicola B (Thompson Headwaters),230,52.132174,-119.27618
Thompson-Nicola O (Lower North Thompson),1523,51.318168,-119.944654
Barriere,1765,51.185081,-120.127089
Coldwater 1,350,50.032391,-120.859414
Douglas Lake 3,188,50.177436,-120.314472
Hamilton Creek 2,0,50.148071,-121.519318
Joeyaska 2,58,50.090243,-120.758849
Nicola Lake 1,148,50.198177,-120.475809
Nicola Mameet 1,513,50.190553,-120.832511
Nooaitch 10,170,50.167223,-121.067047
Paul's Basin 2,35,49.985264,-120.960141
Chuchhraischin,0,50.447192,-121.343497
Zoht 4,20,50.178212,-120.666333
Bonaparte 3,159,50.837326,-121.376872
Halhalaeden,10,50.291856,-121.626131
Canoe Creek 1,56,51.470262,-122.152792
Skeetchestn,242,50.838981,-120.94899
High Bar 1,0,51.105401,-122.000074
Canoe Creek 2,104,51.427173,-122.036989
Kitzowit 20,21,50.200984,-121.571036
Skuppah 2A,0,50.194792,-121.578966
Inklyuhkinatko 2,26,50.188454,-121.574043
Basque 18,,50.628266,-121.330136
Klahkamich 17,33,50.228163,-121.577199
Kleetlekut 22,15,50.261958,-121.572241
Klickkumcheen 18,82,50.236271,-121.577077
Inkluckcheen,190,50.26909,-121.595534
Kumcheen 1,,50.422974,-121.317677
Lower Hat Creek 2,61,50.886249,-121.508495
Peq-Paq 22,0,50.614447,-121.382542
Lytton 4A,0,50.440737,-121.715994
Lytton 4E,5,50.42629,-121.709118
Lytton 9A,10,50.308466,-121.64835
Lytton 9B,0,50.272054,-121.62656
Ashcroft 4,42,50.718357,-121.31532
105 Mile Post 2,5,50.721968,-121.290722
Oregon Jack Creek 5,0,50.599811,-121.317901
Nickel Palm 4,5,50.446286,-121.702981
Siska Flat,101,50.135591,-121.571126
Nickeyeah 25,34,50.207898,-121.584598
Nicomen 1,41,50.262339,-121.4044
Nohomeen 23,5,50.249112,-121.598477
Nuuautin 2,101,50.257915,-121.584127
Paska Island 3,0,50.615746,-121.316704
Papyum 27,35,50.236963,-121.590171
Pemynoos 9,0,50.490491,-121.265796
Seah 5,10,50.498904,-121.734522
Shackan 11,50,50.289835,-121.176526
Kloklowuck 7,,50.361437,-121.240019
Skuppah 4,10,50.172944,-121.580396
Skwayaynope 26,5,50.192634,-121.588255
Spintlum Flat 3,5,50.337751,-121.654029
Nkaih 10,5,50.338803,-121.661718
Marble Canyon 3,97,50.817296,-121.665297
Stryen 9,57,50.288829,-121.637109
Tsaukan 12,0,50.37314,-121.679137
Upper Hat Creek 1,15,50.812198,-121.574435
Upper Nepa 6,15,50.664591,-121.261255
Whispering Pines 4,57,50.974581,-120.244888
Yawaucht 11,5,50.347323,-121.669897
Zacht 5,5,50.154479,-121.575548
Kamloops 1,3915,50.712142,-120.237157
Spences Bridge,,50.414988,-121.360068
Kanaka Bar,0,50.114651,-121.562591
Sahhaltkum 4,316,50.819257,-119.725046
Nekalliston 2,0,51.422419,-120.198846
North Thompson 1,181,51.289026,-120.154625
Louis Creek 4,15,51.134248,-120.125892
Squaam 2,0,51.078681,-119.779546
Stequmwhulpa 5,26,50.844202,-119.619871
Twoyqhalsht 16,0,50.428189,-121.336421
Shawniken 4B,,50.416786,-121.35608
Nekliptum 1,66,50.107914,-121.553809
Boothroyd 8A,0,50.055986,-121.545067
Neskonlith,279,50.76738,-119.743196
Entlqwekkinh 19,5,50.466879,-121.311937
Kelowna,144576,49.882575,-119.440353
Central Okanagan,4258,49.912946,-119.200701
Lake Country,15817,50.076949,-119.401065
Peachland,5789,49.75798,-119.761944
Central Okanagan West,2897,49.984274,-119.757281
West Kelowna,36078,49.833266,-119.668926
Duck Lake 7,1847,50.009292,-119.397177
Tsinstikeptum 9,9134,49.840414,-119.606126
Tsinstikeptum 10,1766,49.882715,-119.538969
Lumby,2063,50.249645,-118.97199
Coldstream,11171,50.22531,-119.169377
Vernon,44519,50.23598,-119.354852
North Okanagan B,3274,50.362618,-119.489176
North Okanagan C,4511,50.327417,-119.120147
North Okanagan D,2909,50.166582,-118.85793
North Okanagan E,1092,50.3579,-118.513878
Spallumcheen,5307,50.481806,-119.123353
Armstrong,5323,50.444097,-119.198003
Enderby,3028,50.556078,-119.143344
North Okanagan F,4362,50.689774,-118.750411
Okanagan (Part) 1,3244,50.315712,-119.305067
Enderby 2,440,50.532205,-119.144767
Priest's Valley 6,367,50.246482,-119.337631
Harris 3,0,50.387295,-119.233616
Golden,3986,51.296832,-116.962286
Columbia-Shuswap A,3325,51.574648,-117.410828
Revelstoke,8275,50.992611,-118.159958
Columbia-Shuswap B,663,51.138414,-117.857383
Salmon Arm,19432,50.710834,-119.221476
Columbia-Shuswap C,8919,50.859541,-119.270404
Columbia-Shuswap D,4400,50.573803,-119.472112
Columbia-Shuswap E,1388,50.934844,-118.810603
Columbia-Shuswap F,3200,51.185721,-119.135293
Sicamous,2613,50.836004,-118.979752
Chum Creek 2,53,50.859092,-119.592726
Hustalen 1,44,50.959142,-119.640437
North Bay 5,45,50.784125,-119.32301
Okanagan (Part) 1,91,50.437037,-119.328382
Quaaout 1,284,50.887921,-119.600997
Salmon River 1,,50.495808,-119.319648
Scotch Creek 4,30,50.918293,-119.474197
Switsemalph 3,64,50.705889,-119.32397
Switsemalph,209,50.734456,-119.317711
One Hundred Mile House,1928,51.63759,-121.298964
Williams Lake,10947,52.129413,-122.134895
Cariboo D,2870,52.361038,-122.215148
Cariboo E,4112,51.739025,-122.252573
Quesnel,9889,52.985685,-122.474403
Cariboo F,4792,52.448661,-121.184902
Cariboo G,5312,51.698422,-121.448044
Cariboo H,1884,51.922356,-120.672238
Cariboo L,4769,51.562449,-120.903456
Cariboo A,6169,52.774299,-122.280262
Cariboo B,3864,53.173898,-122.644409
Wells,218,53.119887,-121.658276
Cariboo C,1239,53.059389,-122.037444
Cariboo I,1485,53.021142,-123.023369
Cariboo J,616,52.07811,-124.939356
Cariboo K,447,51.677138,-122.880562
Alkali Lake 1,358,51.789655,-122.226411
Canim Lake 1,,51.778199,-120.985774
Canim Lake 4,0,51.795495,-121.472105
Canoe Creek 3,0,51.528294,-122.249678
Deep Creek 2,111,52.257797,-122.056605
Dog Creek 1,88,51.586205,-122.203331
Dog Creek 2,17,51.593422,-122.090285
Lohbiee 3,,51.473586,-123.936868
Quesnel 1,110,52.953543,-122.479278
Soda Creek 1,30,52.320034,-122.263772
Johny Sticks 2,10,51.83573,-122.175668
Williams Lake 1,248,52.10726,-121.990235
Canim Lake 2,,51.742367,-121.130192
Alexis Creek 14,5,52.204502,-124.313321
Alexis Creek 16,0,52.175128,-124.315051
Anahim's Flat 1,437,52.016022,-123.172287
Charley Boy's Meadow 3,0,52.306403,-124.216629
Chilco Lake 1,,51.411828,-124.113283
Chilco Lake 1A,,51.415424,-124.095396
Tanakut 4,,51.479469,-123.837909
Kluskus 1,38,53.091203,-124.490941
Coglistiko River 29,0,52.98696,-123.841891
Nazco 20,81,52.951332,-123.582565
Puntzi Lake 2,5,52.206588,-124.05858
Redstone Flat 1,181,52.139054,-123.942115
Squinas 2,137,52.475567,-125.304535
Stone 1,219,51.92337,-123.136135
Agats Meadow 8,0,52.284787,-124.163401
Thomas Squinas Ranch 2A,5,52.487809,-125.318437
Alexis Creek 21,0,52.319791,-124.258219
Swan Lake 3,0,51.839879,-122.11279
Alkali Lake 4A,5,51.825626,-122.114632
Lezbye 6,,51.417056,-124.070961
Michel Gardens 36,5,52.150219,-123.914877
Ulkatcho 14A,116,52.447548,-125.27325
Baezaeko River 27,0,52.987802,-123.810729
Alexandria,,52.573818,-122.49398
Anahim's Meadow,10,52.108808,-123.237446
Garden,,51.431608,-124.050036
Little Springs,20,51.849839,-122.092637
Dragon Lake 3,15,52.971352,-122.429386
Alert Bay,449,50.579969,-126.920625
Port McNeill,2356,50.585796,-127.089486
Port Alice,739,50.418244,-127.481169
Port Hardy,3902,50.701554,-127.425349
Mount Waddington B,35,50.635896,-128.211903
Mount Waddington C,764,50.578367,-127.35917
Mount Waddington D,371,50.253196,-126.595714
Mount Waddington A,695,51.230584,-126.346125
Fort Rupert 1,58,50.694834,-127.40677
Tsulquate 4,451,50.738345,-127.4973
Dead Point 5,22,50.594992,-126.593754
Gwayasdums 1,38,50.695353,-126.597186
Hopetown 10A,0,50.923781,-126.821322
Quaee 7,111,50.973211,-126.17525
Kippase 2,220,50.692988,-127.411267
Quatsino Subdivision 18,246,50.614811,-127.569771
Thomas Point 5,0,50.696817,-127.383343
Thomas Point 5A,0,50.697303,-127.386139
Nimpkish 2,0,50.582886,-126.927033
Hope Island 1,0,50.91517,-127.902959
Alert Bay,382,50.595772,-126.948271
Central Coast A,149,51.947622,-128.075211
Central Coast C,661,52.371185,-126.06856
Central Coast D,403,52.31867,-126.614696
Central Coast E,162,52.441284,-126.798493
Bella Bella 1,1193,52.158071,-128.147105
Bella Coola 1,937,52.381222,-126.719898
Katit 1,77,51.679555,-127.207598
Port Edward,470,54.182532,-130.102638
Prince Rupert,12300,54.300302,-130.285345
North Coast A,45,54.558194,-130.874521
North Coast C,31,53.567119,-129.831525
Masset,838,54.017205,-132.131195
Queen Charlotte,964,53.248637,-132.087378
North Coast D,580,53.703864,-131.963746
Port Clements,340,53.695437,-132.164559
North Coast E,325,52.720512,-131.82697
Kulkayu (Hartley Bay) 4A,66,53.428021,-129.248735
Masset 1,475,54.035716,-132.180823
Skidegate 1,697,53.275521,-131.982706
Kulkayu (Hartley Bay) 4,58,53.423502,-129.262892
Dolphin Island 1,295,53.773007,-130.412196
Lax Kw'alaams 1,627,54.517991,-130.371625
S1/2 Tsimpsean 2,,54.366337,-130.415019
Tlaa Gaa Aawtlaas 28,70,53.997698,-132.13437
Kitimat,8236,54.050373,-128.656213
Terrace,12017,54.456245,-128.563082
Kitimat-Stikine C (Part 1),2978,54.579921,-128.000386
Kitimat-Stikine E,3932,54.508899,-128.532287
Kitimat-Stikine C (Part 2),0,53.565845,-128.063035
Hazelton,257,55.26236,-127.647045
New Hazelton,602,55.237591,-127.567706
Kitimat-Stikine B,1455,55.365853,-127.579909
Stewart,517,56.160402,-130.181582
Baptiste Meadow 2,0,51.99704,-122.554733
Toosey 1,104,51.922245,-122.499722
Towdystan Lake 3,15,52.288943,-125.120379
Trout Lake Alec 16,0,53.183228,-123.520663
Ulkatcho 13,0,52.375858,-125.049153
Windy Mouth 7,5,51.849052,-121.581088
Alexis Creek 34,0,52.490122,-124.283316
Betty Creek 18,0,52.920318,-125.405576
Salmon River Meadow 7,0,52.968943,-125.157895
Sundayman's Meadow 3,0,53.120779,-124.334568
Euchinico Creek 17,5,53.215661,-123.503633
Sandy Harry 4,0,51.817036,-122.093265
Fishtrap 19,10,52.355007,-125.155931
Nisga'a,1794,55.117886,-129.39589
Kitimat-Stikine F,326,58.211969,-130.228235
Kitimat-Stikine A,48,56.530168,-129.050607
Kitimat-Stikine D,74,57.440104,-130.217455
Kitasoo 1,217,52.589238,-128.52908
Kitamaat 2,507,53.972656,-128.646874
Kitsumkaylum 1,315,54.527348,-128.678021
Kshish 4,0,54.562429,-128.473349
Kulspai 6,73,54.493553,-128.583331
Coryatsaqua (Moricetown) 2,80,55.039135,-127.342422
Hagwilget 1,183,55.256951,-127.598514
Gitanmaax 1,560,55.26576,-127.682976
Kispiox 1,578,55.34956,-127.689065
Gitsegukla 1,444,55.105608,-127.795504
Gitanyow 1,408,55.266507,-128.071689
Gitwangak 1,450,55.099912,-128.064845
Moricetown 1,253,55.016163,-127.331476
Sik-e-dakh 2,209,55.306534,-127.683869
Babine 17,87,55.029282,-127.341045
Bulkley River 19,174,55.030392,-127.318467
Iskut 6,478,57.838196,-129.987231
Guhthe Tah 12,142,57.903266,-131.174146
Kitselas 1,291,54.608798,-128.415251
Dease Lake 9,54,58.472858,-130.026307
Tahltan 1,0,58.008889,-130.995327
Telegraph Creek,51,57.909417,-131.161134
Vanderhoof,4346,54.015389,-124.002731
Fraser Lake,965,54.059591,-124.841837
Fort St. James,1386,54.473259,-124.217912
Bulkley-Nechako C,1266,55.01339,-124.982293
Bulkley-Nechako D,1607,53.818964,-124.851446
Bulkley-Nechako F,3517,53.768994,-123.834864
Burns Lake,1659,54.223013,-125.746903
Bulkley-Nechako B,1706,54.410281,-125.893582
Bulkley-Nechako E,1512,53.358042,-126.19518
Granisle,337,54.957432,-126.200558
Houston,3052,54.397439,-126.669341
Telkwa,1474,54.686329,-127.051558
Smithers,5378,54.777868,-127.153721
Bulkley-Nechako A,5587,54.803529,-127.257401
Bulkley-Nechako G,836,54.833424,-126.364749
Ye Koo Che 3,90,54.59963,-125.062234
Nautley (Fort Fraser) 1,227,54.067172,-124.605081
Nak'azdli,528,54.432188,-124.241282
Sowchea 3,5,54.418376,-124.402368
Binche 2,118,54.570727,-124.505334
Seaspunkut 4,10,54.055304,-124.759761
Stellaquo (Stella) 1,189,54.055024,-124.920027
Stony Creek 1,323,53.944765,-124.117852
Tache 1,400,54.6635,-124.746829
Tacla Lake (Ferry Landing) 9,15,55.320484,-126.028257
Laketown 3,16,53.924659,-124.182461
Dzitline Lee 9,15,54.880147,-125.129257
Burns Lake 18,33,54.239023,-125.768301
Cheslatta 1,49,54.004672,-125.706598
Omineca 1,,53.990231,-125.85393
Palling 1,92,54.330591,-125.881109
Duncan Lake 2,5,54.419029,-126.134232
Francois Lake 7,,54.009001,-125.953006
Skins Lake 16A,10,53.997434,-125.879464
Skins Lake 16B,0,53.948589,-125.654271
Tatla West 11,0,53.987571,-126.494397
Uncha Lake 13A,,53.934298,-125.667053
Woyenne 27,548,54.238377,-125.762099
Babine 6,75,55.323354,-126.619549
Babine 25,83,54.817114,-126.150168
Jean Baptiste 28,5,54.746946,-127.015411
Babine 16,0,55.325177,-126.646966
Noonla 6,0,54.020842,-124.074905
Tatla't East 2,0,53.987884,-126.485953
Williams Prairie Meadow 1A,20,54.472821,-124.197176
Poison Creek 17A,10,54.224655,-125.787828
Tadinlay 15,0,55.069404,-126.510016
Nedoats 11,0,55.047404,-126.323845
Babine Lake 21B,0,54.49098,-125.647777
North Tacla Lake,243,55.481162,-125.970506
Mission Lands 17,0,54.454367,-124.268488
Valemount,1052,52.829016,-119.265819
McBride,588,53.30443,-120.166449
Fraser-Fort George H,1589,53.100398,-119.717039
Prince George,76708,53.92445,-122.775329
Mackenzie,3281,55.310839,-123.147184
